Portfolio,Geography,Category,Brand,Segment,Initial_Sales,New_Sales,Margin (%),Margin ($),Applied_Trend (%),Contribution (%),Min_Trend,Max_Trend,Min_Contribution,Max_Contribution
Hair/APDO,North America,Make Up Brushes,Frederic Malle,Toner,3224274,3353245.0,44,1475427.8,4.000001240589346,29.169353014478045,-3,4,4,30
Fragrance + Color Cosmetics,South America,Hair Dye,Bobbi Brown,Toner,2573946,2651164.4,35,927907.5399999999,3.0000007770170756,12.600072400060485,-1,3,7,14
Skin/Body,North America,Tools,Kilian,Fragrance,3647887,4195070.0,55,2307288.5,14.999998629343514,24.543500411209397,-5,15,5,40
Skin/Body,North America,Fragrance,Bobbi Brown,Fragrance,2140027,0.0,51,0.0,-100.0,0.0,-1,3,7,14
Skin/Body,Asia,Fragrance,Frederic Malle,Lipstick,3098385,0.0,55,0.0,-100.0,0.0,-3,4,5,40
Skin/Body,Europe,Face Make-Up,Kilian,Fragrance,2685132,3138777.8,35,1098572.23,16.894729942513067,40.0,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Balmain,Fragrance,2024960,2328704.0,32,745185.28,14.999999999999991,14.58509643204886,0,15,4,30
Hair/APDO,Europe,Fragrance,Bobbi Brown,Fragrance,887773,914406.19,53,484635.2807,3.0000000000000027,12.303244992941147,-1,3,7,14
Skin/Body,Asia,Fragrance,Aveda,Lipstick,3083677,2815492.9,57,1604830.9529999997,-8.696893351670754,40.00000028414208,-5,15,5,40
Hair/APDO,Europe,Fragrance,Frederic Malle,Fragrance,1867064,1941746.6,48,932038.368,4.000002142401127,26.531520437436434,-3,4,4,30
Fragrance + Color Cosmetics,South America,Fragrance,Kilian,Mascara,2896640,3331136.0,48,1598945.28,14.999999999999991,18.846159827953976,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Frederic Malle,Mascara,2416796,3515118.9,54,1898164.206,45.44541202484611,40.000000045517666,-3,4,5,40
Skin/Body,Europe,Tools,Frederic Malle,Lipstick,2284094,2375457.8,45,1068956.01,4.0000017512414,60.00000050516579,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Fragrance,Bobbi Brown,Mascara,4524919,4660666.6,57,2656579.9619999994,3.0000006629952836,33.392390793645504,-1,3,7,14
Skin/Body,North America,Make Up Brushes,Kilian,Fragrance,2931129,3370798.3,38,1280903.354,14.999998294172645,41.06009525829965,-5,15,5,40
Skin/Body,Asia,Face Make-Up,Kilian,Bronzer,2469412,2839823.8,34,965540.0920000001,14.999999999999991,43.934608065752776,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Aveda,Fragrance,4175049,4801306.3,33,1584431.079,14.999998802409253,24.61783038612457,0,15,4,30
Skin/Body,Europe,Tools,Kilian,Toner,3128973,3598318.9,45,1619243.505,14.99999840203159,29.04706385880665,-5,15,5,40
Skin/Body,Europe,Tools,Balmain,Toner,2524611,2903302.6,34,987122.8840000001,14.999998019496875,20.331501213420065,-5,15,5,40
Skin/Body,Asia,Tools,Frederic Malle,Bronzer,1530451,616089.07,53,326527.2071,-59.744606655162436,40.00000012985135,-3,4,5,40
Hair/APDO,Europe,Make Up Brushes,Aveda,Fragrance,4366585,5021572.8,43,2159276.304,15.00000114505957,25.059044470742986,0,15,4,30
Hair/APDO,North America,Fragrance,Frederic Malle,Bronzer,4010764,4171194.6,41,1710189.7859999998,4.000000997316233,31.98681416416798,-3,4,4,30
Fragrance + Color Cosmetics,North America,Tools,Frederic Malle,Bronzer,2860901,2975337.0,39,1160381.43,3.999998601839061,12.945318667161029,-3,4,5,40
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Toner,3791987,3943666.5,51,2011269.915,4.0000005274279715,21.707757162856968,-3,4,4,30
Skin/Body,South America,Face Make-Up,Bobbi Brown,Toner,1290671,859195.08,59,506925.09719999996,-33.43035676791375,13.999999964152494,-1,3,7,14
Skin/Body,Asia,Fragrance,Bobbi Brown,Toner,3004973,3095122.2,52,1609463.5440000002,3.0000003327816938,31.47839124779464,-1,3,7,14
Skin/Body,South America,Make Up Brushes,Elizabeth Arden,Toner,4384175,4691067.3,46,2157890.958,7.000001140465417,32.30504229713363,0,7,6,15
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Bronzer,1498899,1558855.0,45,701484.75,4.000002668625435,8.580656044852018,-3,4,4,30
Hair/APDO,Europe,Fragrance,Aveda,Fragrance,4705089,5410852.3,36,1947906.8279999997,14.999998937320846,70.0,0,15,4,30
Skin/Body,Europe,Hair Dye,Elizabeth Arden,Fragrance,4957910,1087653.7,59,641715.683,-78.0622540546319,14.999999517309615,0,7,6,15
Skin/Body,Europe,Face Make-Up,Frederic Malle,Toner,886213,921661.52,59,543780.2968,4.0000000000000036,8.19686282423897,-3,4,5,40
Skin/Body,Europe,Face Make-Up,Frederic Malle,Fragrance,1377751,1432861.0,51,730759.11,3.9999970967177667,12.743252059825473,-3,4,5,40
Hair/APDO,Europe,Face Make-Up,Balmain,Bronzer,2301951,624881.74,45,281196.783,-72.8542553685982,29.999999903981834,0,15,4,30
Fragrance + Color Cosmetics,South America,Fragrance,Aveda,Lipstick,2015509,1006762.1,58,583922.0179999999,-50.0492381825137,39.999999205373356,-5,15,5,40
Hair/APDO,South America,Face Make-Up,Elizabeth Arden,Fragrance,1808166,1934737.6,37,715852.912,6.999998893906878,12.141252310613257,0,7,6,15
Hair/APDO,North America,Face Make-Up,Elizabeth Arden,Bronzer,1830728,1958879.0,52,1018617.0800000001,7.00000218492316,85.00000034713732,0,7,6,15
Hair/APDO,South America,Hair Dye,Aveda,Lipstick,3924638,3138090.4,47,1474902.488,-20.041277692362968,29.999999808800926,0,15,4,30
Skin/Body,South America,Tools,Balmain,Bronzer,4637075,895948.9,44,394217.516,-80.67857647331562,39.99999910709196,-5,15,5,40
Fragrance + Color Cosmetics,South America,Tools,Aveda,Lipstick,3773751,3834093.9,57,2185433.5229999996,1.5990164692901043,40.0,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Elizabeth Arden,Mascara,3091822,3308249.5,44,1455629.78,6.999998706264465,29.6416716710095,0,7,6,15
Fragrance + Color Cosmetics,South America,Hair Dye,Bobbi Brown,Toner,3300174,2945721.3,59,1737975.5669999998,-10.74042459579404,14.000000019010624,-1,3,7,14
Skin/Body,North America,Hair Dye,Aveda,Bronzer,3996716,1161445.6,46,534264.976,-70.94000174142971,40.0,-5,15,5,40
Skin/Body,Europe,Make Up Brushes,Elizabeth Arden,Lipstick,4849025,568719.48,58,329857.29839999997,-88.27146735683978,15.000000079125126,0,7,6,15
Fragrance + Color Cosmetics,Europe,Tools,Aveda,Lipstick,3205421,3686234.1,35,1290181.935,14.999998440142503,43.8405125403495,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Kilian,Fragrance,647032,744086.8,43,319957.324,15.000000000000014,19.79137272880261,0,15,4,30
Fragrance + Color Cosmetics,North America,Make Up Brushes,Aveda,Fragrance,2218562,2551346.3,50,1275673.15,14.999999999999991,50.94009758486465,-5,15,5,40
Skin/Body,Asia,Hair Dye,Frederic Malle,Lipstick,4783664,4975010.6,40,1990004.24,4.0000008361791295,24.8457068660208,-3,4,5,40
Fragrance + Color Cosmetics,South America,Hair Dye,Bobbi Brown,Fragrance,2828033,2912874.0,36,1048634.64,3.000000353602661,13.843888101489965,-1,3,7,14
Fragrance + Color Cosmetics,Europe,Fragrance,Kilian,Fragrance,3805107,4375873.0,34,1487796.82,14.9999986859765,59.999999725769,-5,15,5,40
Hair/APDO,North America,Tools,Kilian,Fragrance,4300760,4945874.0,39,1928890.86,14.999999999999991,23.03287688841396,0,15,4,30
Fragrance + Color Cosmetics,North America,Face Make-Up,Bobbi Brown,Mascara,4346300,1302332.1,52,677212.692,-70.03584428134275,14.000000214998929,-1,3,7,14
Fragrance + Color Cosmetics,South America,Fragrance,Frederic Malle,Lipstick,4143488,4090431.6,60,2454258.96,-1.2804767384387183,39.99999960884324,-3,4,5,40
Skin/Body,Asia,Make Up Brushes,Bobbi Brown,Fragrance,3669562,3779648.9,47,1776434.9829999998,3.000001090048343,45.45135317880458,-1,3,7,14
Hair/APDO,South America,Fragrance,Bobbi Brown,Mascara,2363907,2434824.2,38,925233.1960000001,2.9999995769715238,13.921086497183449,-1,3,7,14
Fragrance + Color Cosmetics,Europe,Hair Dye,Frederic Malle,Mascara,4926421,5934007.0,53,3145023.71,20.452697810438856,40.0,-3,4,5,40
Skin/Body,North America,Tools,Balmain,Fragrance,2643184,3039661.6,39,1185468.024,15.000000000000014,17.839609234788593,-5,15,5,40
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Mascara,3026915,3238799.0,31,1004027.69,6.999998348153147,32.56571871250223,0,7,6,15
Hair/APDO,South America,Hair Dye,Frederic Malle,Mascara,1380432,1435649.3,30,430694.79,4.000001448821822,13.943095879220872,-3,4,4,30
Fragrance + Color Cosmetics,South America,Tools,Aveda,Mascara,4439625,5105568.8,43,2195394.584,15.00000112622124,53.26493229599828,-5,15,5,40
Hair/APDO,Asia,Face Make-Up,Elizabeth Arden,Bronzer,1742522,1864498.5,53,988184.2050000001,6.999997704476613,11.06533236237659,0,7,6,15
Fragrance + Color Cosmetics,Asia,Fragrance,Elizabeth Arden,Lipstick,2541215,0.0,46,0.0,-100.0,0.0,0,7,6,15
Hair/APDO,South America,Face Make-Up,Elizabeth Arden,Lipstick,4386613,4693675.9,52,2440711.4680000003,6.999999772033694,29.45469368360069,0,7,6,15
Hair/APDO,Asia,Tools,Balmain,Lipstick,1161440,1335656.0,39,520905.84,14.999999999999991,6.121855016818285,0,15,4,30
Hair/APDO,Europe,Hair Dye,Frederic Malle,Lipstick,881325,916578.0,35,320802.3,4.0000000000000036,4.698387837102297,-3,4,4,30
Hair/APDO,North America,Face Make-Up,Balmain,Lipstick,3401884,0.0,41,0.0,-100.0,0.0,0,15,4,30
Skin/Body,Asia,Tools,Aveda,Fragrance,2089426,1984954.7,30,595486.4099999999,-5.000000000000004,14.578915291756056,-5,15,5,40
Skin/Body,South America,Tools,Aveda,Bronzer,2335068,2685328.2,56,1503783.7920000001,15.000000000000014,16.21496402466047,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Hair Dye,Bobbi Brown,Lipstick,2701279,2782317.4,33,918164.742,3.0000011105850266,86.00000001854569,-1,3,7,14
Hair/APDO,North America,Fragrance,Balmain,Bronzer,4714086,1524178.5,50,762089.25,-67.66757118983404,30.000000590482028,0,15,4,30
Hair/APDO,Europe,Tools,Bobbi Brown,Toner,4426449,4559242.5,31,1413365.175,3.0000006777441746,24.420810064228082,-1,3,7,14
Skin/Body,North America,Tools,Bobbi Brown,Lipstick,4944910,5093257.3,49,2495696.077,3.0000000000000027,41.238356288961164,-1,3,7,14
Skin/Body,Europe,Face Make-Up,Frederic Malle,Fragrance,3716662,3605162.1,30,1081548.63,-3.0000010762345375,32.06276767727624,-3,4,5,40
Hair/APDO,Europe,Tools,Bobbi Brown,Toner,1932672,2613729.6,55,1437551.2800000003,35.23917146830917,13.9999998071721,-1,3,7,14
Hair/APDO,Asia,Tools,Balmain,Lipstick,2965596,3410435.4,34,1159548.036,14.999999999999991,15.63141337516896,0,15,4,30
Fragrance + Color Cosmetics,South America,Hair Dye,Kilian,Fragrance,2182978,2510424.7,55,1380733.5850000002,15.000000000000014,11.803423162154475,-5,15,5,40
Hair/APDO,South America,Tools,Frederic Malle,Lipstick,3722018,3870898.7,38,1470941.506,3.9999994626571,44.31598603479843,-3,4,4,30
Fragrance + Color Cosmetics,Asia,Hair Dye,Balmain,Lipstick,4278271,4920011.7,30,1476003.51,15.00000116869642,60.0,-5,15,5,40
Fragrance + Color Cosmetics,South America,Hair Dye,Frederic Malle,Mascara,1428864,2697581.1,59,1591572.849,88.79201239586135,39.999999703438014,-3,4,5,40
Fragrance + Color Cosmetics,South America,Hair Dye,Balmain,Bronzer,2966511,3070096.0,53,1627150.8800000001,3.491812435551389,40.000000521156345,-5,15,5,40
Skin/Body,Asia,Face Make-Up,Bobbi Brown,Lipstick,3099098,3192070.9,43,1372590.487,2.9999987093018543,85.99999974135913,-1,3,7,14
